Light Intensity (% of scale max) Run #2,Position (m) Run #2,Light Intensity (% of scale max) Run #11,Position (m) Run #11,Light Intensity (% of scale max) Run #12,Position (m) Run #12,Light Intensity (% of scale max) Run #13,Position (m) Run #13,Light Intensity (% of scale max) Run #14,Position (m) Run #14
4.3,0.0972,0.4,0.0674,0.4,0.0626,0.5,0.0811,0.6,0.0845
1.4,0.098,0.4,0.0679,0.4,0.0654,0.5,0.0811,0.6,0.0849
0.8,0.0989,0.4,0.0686,0.4,0.0674,0.5,0.0811,0.6,0.0853
0.8,0.0991,0.4,0.0693,0.4,0.0689,0.5,0.0811,0.6,0.0855
1.6,0.0996,0.4,0.0697,0.4,0.0689,0.5,0.0814,0.6,0.0855
2.9,0.1005,0.4,0.0699,0.4,0.0689,0.5,0.0819,0.5,0.0857
4.2,0.1012,0.4,0.0704,0.4,0.0696,0.5,0.0822,0.5,0.0858
6.1,0.102,0.4,0.0706,0.4,0.0704,0.5,0.0825,0.5,0.0862
6.6,0.1031,0.4,0.0709,0.4,0.0713,0.5,0.0828,0.5,0.0868
5.2,0.1041,0.4,0.0709,0.4,0.0714,0.5,0.0831,0.5,0.0869
4.2,0.1049,0.4,0.0714,0.4,0.0716,0.5,0.0835,0.5,0.087
3.7,0.1053,0.4,0.0718,0.4,0.0716,0.5,0.0841,0.5,0.0874
3,0.1054,0.4,0.0723,0.4,0.0718,0.5,0.0843,0.5,0.0876
2.5,0.1058,0.4,0.0727,0.4,0.0722,0.5,0.085,0.5,0.0878
2.2,0.1061,0.4,0.0733,0.4,0.0726,0.6,0.0852,0.5,0.0881
1.6,0.1064,0.4,0.0734,0.4,0.0733,0.6,0.0855,0.4,0.0887
1.3,0.1066,0.4,0.0736,0.4,0.074,0.5,0.0858,0.4,0.0889
1.1,0.1069,0.4,0.0741,0.4,0.0741,0.5,0.0859,0.4,0.0895
0.7,0.1074,0.4,0.0744,0.4,0.0747,0.5,0.0861,0.4,0.09
0.6,0.1076,0.4,0.0747,0.4,0.0747,0.5,0.0865,0.5,0.0903
0.6,0.1079,0.4,0.075,0.4,0.0754,0.5,0.0869,0.5,0.0907
0.6,0.1081,0.4,0.0753,0.4,0.0757,0.5,0.087,0.5,0.0909
0.7,0.1084,0.4,0.0757,0.4,0.0766,0.4,0.0874,0.6,0.0909
0.7,0.1085,0.4,0.076,0.4,0.0775,0.4,0.0874,0.6,0.091
0.8,0.1086,0.4,0.0765,0.4,0.0786,0.4,0.0878,0.6,0.0913
1.1,0.1091,0.4,0.0771,0.4,0.0788,0.4,0.0879,0.6,0.0914
1.4,0.1097,0.4,0.0777,0.4,0.0795,0.4,0.0883,0.7,0.0915
1.7,0.11,0.4,0.0784,0.4,0.0797,0.4,0.0887,0.7,0.0915
1.9,0.1104,0.4,0.079,0.4,0.0803,0.4,0.0889,0.7,0.0915
2.1,0.111,0.4,0.0797,0.4,0.0809,0.4,0.0892,0.7,0.0916
2.2,0.1111,0.5,0.0801,0.4,0.0814,0.4,0.0895,0.6,0.0921
2.2,0.1113,0.5,0.0808,0.5,0.0827,0.4,0.0895,0.6,0.0922
2.2,0.1114,0.5,0.0814,0.5,0.083,0.4,0.0898,0.6,0.0926
2.2,0.1115,0.5,0.0821,0.5,0.0837,0.5,0.0903,0.6,0.0926
2.2,0.1116,0.5,0.0826,0.5,0.0838,0.5,0.0905,0.7,0.0928
2.2,0.1117,0.5,0.0831,0.5,0.0841,0.5,0.091,0.7,0.0931
2,0.1122,0.5,0.0834,0.5,0.0842,0.5,0.0912,0.8,0.0931
2,0.1124,0.5,0.084,0.6,0.0849,0.5,0.0914,1,0.0933
2,0.1124,0.5,0.0844,0.5,0.0861,0.4,0.0918,1,0.0933
1.8,0.1126,0.6,0.0849,0.5,0.0865,0.4,0.0921,1,0.0933
1.7,0.1129,0.6,0.085,0.6,0.0866,0.5,0.0922,1.1,0.0933
1.5,0.113,0.6,0.0851,0.6,0.0866,0.5,0.0927,1.1,0.0934
1.2,0.1138,0.6,0.0852,0.6,0.0868,0.6,0.0928,1.1,0.0934
1.2,0.114,0.6,0.0852,0.7,0.0872,0.9,0.0933,1.3,0.094
0.7,0.1149,0.7,0.0854,0.7,0.0875,1,0.0935,1.3,0.0942
0.5,0.1156,0.7,0.0856,0.7,0.0877,1,0.0937,1.3,0.0942
0.5,0.1162,0.7,0.0861,0.7,0.0877,1.1,0.0938,1.3,0.0942
0.4,0.1168,0.7,0.0864,0.6,0.088,1.2,0.0938,1.3,0.0942
0.4,0.1171,0.6,0.0867,0.6,0.0881,1.3,0.0942,1.3,0.0942
0.4,0.1174,0.6,0.087,0.6,0.0885,1.4,0.0942,1.2,0.0947
0.4,0.1179,0.5,0.0872,0.6,0.0886,1.5,0.0946,1.2,0.0948
0.4,0.1182,0.5,0.0877,0.7,0.0888,1.5,0.0946,1.8,0.0951
0.4,0.1189,0.5,0.088,0.6,0.0889,1.5,0.0946,2.2,0.096
0.4,0.1197,0.5,0.0883,0.6,0.0889,1.3,0.0954,2.2,0.0965
0.4,0.1203,0.6,0.0885,0.6,0.0889,1,0.0961,2.1,0.0965
0.4,0.1207,0.8,0.0893,0.6,0.0889,1,0.0968,2.1,0.0966
0.4,0.1211,1,0.0898,0.6,0.0889,1.7,0.0975,2.1,0.0967
0.4,0.1215,1,0.0903,0.6,0.0891,1.8,0.0975,2.2,0.0973
0.4,0.1217,1,0.0906,0.7,0.0895,3.6,0.0982,2.7,0.0976
0.4,0.1226,0.9,0.0912,0.7,0.0897,4.1,0.0986,3.5,0.098
0.4,0.123,0.6,0.0918,0.7,0.0898,4.4,0.0991,3.7,0.0981
0.4,0.124,0.6,0.0925,0.7,0.0898,3,0.0998,3.7,0.0981
0.4,0.1242,0.6,0.0928,0.7,0.0898,1.8,0.1005,3.7,0.0981
0.4,0.1243,0.9,0.0933,0.6,0.0907,1.3,0.1007,3.8,0.0981
0.4,0.1246,1.1,0.0937,0.6,0.091,2,0.1015,3.8,0.0981
0.4,0.1248,1.2,0.094,0.7,0.0914,2.3,0.1017,3.9,0.0984
0.4,0.1248,1.4,0.0944,0.7,0.0914,2.3,0.1017,3.7,0.0986
0.4,0.1252,1.4,0.0946,0.7,0.0914,2.3,0.1017,3.5,0.0988
0.4,0.1258,1.3,0.0956,0.8,0.0916,2.3,0.1017,3,0.0991
0.5,0.1264,0.8,0.0961,0.8,0.0918,2.5,0.1017,2.9,0.0991
0.5,0.1265,0.6,0.0967,0.9,0.0921,3.8,0.1021,2.9,0.0992
0.5,0.127,0.6,0.0971,0.8,0.0922,4.6,0.1023,2.9,0.0992
0.6,0.1276,0.9,0.0975,0.8,0.0927,5.6,0.1026,2.9,0.0992
0.7,0.1287,1.1,0.0979,0.8,0.093,5.7,0.1026,2.9,0.0992
0.8,0.1292,1.4,0.0984,0.7,0.0932,6.4,0.1028,2.9,0.0992
0.8,0.1299,1.8,0.0988,0.7,0.0934,6.5,0.1029,3.5,0.0998
0.8,0.1303,1.8,0.0991,0.7,0.0934,6.7,0.1032,4.2,0.0999
0.8,0.1305,1.8,0.0993,0.9,0.0938,6.6,0.1034,4.2,0.0999
0.8,0.131,1.6,0.0997,1,0.094,6.1,0.1037,4.2,0.0999
0.7,0.1315,1.4,0.0999,1,0.0944,5.7,0.1038,4.1,0.0999
0.6,0.1318,1.1,0.1002,1,0.0945,5.2,0.104,4.1,0.0999
0.5,0.133,0.9,0.1005,0.9,0.0949,3.9,0.1044,4.1,0.0999
0.5,0.133,0.7,0.1012,0.8,0.0953,3.3,0.1045,4.2,0.0999
0.4,0.1335,0.7,0.1015,0.8,0.0953,2.2,0.1049,4.5,0.1001
0.4,0.1334,0.9,0.1018,0.8,0.0954,1.8,0.105,5,0.1007
0.4,0.1334,1.1,0.1021,0.8,0.0957,1.4,0.1056,4.6,0.1009
0.4,0.1334,1.6,0.1026,1,0.097,1.5,0.1057,4.6,0.1009
0.4,0.1334,1.6,0.1026,1,0.0972,1.9,0.106,4.6,0.1009
0.4,0.1334,1.7,0.1027,0.9,0.0973,2.5,0.1061,4.7,0.1009
0.4,0.1334,2,0.1031,0.9,0.0974,3,0.1064,4.6,0.1009
0.4,0.1334,2,0.1034,0.9,0.0978,3.2,0.1064,4.5,0.1009
0.4,0.1334,1.9,0.104,1.1,0.0982,3.6,0.1066,4.5,0.1009
0.4,0.1334,1.6,0.1042,1.2,0.0987,3.9,0.1068,4.5,0.1009
0.4,0.1334,1.3,0.1047,1.2,0.0991,4.9,0.1072,3.8,0.1012
0.4,0.1334,1.1,0.1048,1.2,0.0991,5,0.1072,3.3,0.1019
0.4,0.1334,1,0.105,1.2,0.0991,5.1,0.1077,3.2,0.102
0.4,0.1334,1,0.105,1.1,0.0992,4.8,0.1077,3.7,0.1023
0.4,0.1334,0.9,0.1052,1.1,0.0995,4.4,0.108,4.2,0.1026
0.4,0.1334,0.7,0.1057,1.1,0.0999,4.2,0.108,4.5,0.1027
0.4,0.134,0.8,0.1061,1.1,0.1003,4.1,0.1081,4.7,0.1028
0.4,0.1347,0.9,0.1064,1.2,0.1003,4.1,0.1081,4.8,0.1032
0.5,0.1356,1.3,0.1067,1.2,0.1004,3.8,0.1082,4,0.1035
0.6,0.136,1.6,0.107,1.3,0.1005,3.7,0.1083,3.5,0.1039
0.6,0.136,1.9,0.1076,1.4,0.1011,3.3,0.1084,3.9,0.1041
0.6,0.1365,2,0.1077,1.1,0.1017,1.4,0.109,4.6,0.1045
0.7,0.1372,1.9,0.1081,1.1,0.1021,0.9,0.1096,4.9,0.1047
0.7,0.1378,1.7,0.1086,1.1,0.1022,1,0.1101,5,0.1047
0.7,0.1385,1.2,0.109,1.1,0.1022,1.3,0.1102,5,0.1047
0.7,0.1391,0.9,0.1095,1.1,0.1023,1.4,0.1103,5,0.1047
0.6,0.1401,0.7,0.11,1.1,0.1023,1.6,0.1104,5,0.1051
0.5,0.1411,0.7,0.1102,1.2,0.1024,1.7,0.1105,4.9,0.1052
0.4,0.1417,0.8,0.1106,1.2,0.1026,1.8,0.1106,4.7,0.1052
0.4,0.1422,1,0.1112,1.3,0.1027,1.9,0.1111,4.3,0.1055
0.4,0.1429,1.3,0.1113,1.3,0.1027,2,0.1115,4,0.1057
0.4,0.1438,1.4,0.1114,1.4,0.1029,2,0.1115,3.8,0.1057
0.4,0.1444,1.6,0.112,1.4,0.1032,2,0.1115,3.8,0.1058
0.4,0.1447,1.7,0.112,1.2,0.1039,2,0.1115,3.8,0.1058
0.4,0.1449,1.6,0.1125,1.1,0.1041,2,0.1115,3.6,0.1059
0.4,0.1456,1.5,0.1128,1.1,0.1043,1.8,0.1118,3.4,0.106
0.4,0.1467,1.2,0.1131,1.1,0.1043,1.8,0.1119,3.2,0.1061
0.4,0.1479,1.1,0.1135,1.1,0.1045,1.8,0.1119,3,0.1063
0.4,0.1485,0.8,0.114,1.2,0.1045,1.8,0.1119,3.4,0.1073
0.4,0.1492,0.6,0.1143,1.2,0.1047,1.8,0.1119,3.5,0.1074
0.4,0.1492,0.6,0.1147,1.2,0.1047,1.8,0.1119,3.4,0.1077
0.4,0.1493,0.7,0.1155,1.2,0.1047,1.7,0.1119,3.4,0.1077
0.4,0.1494,1,0.1157,1.2,0.1047,1.3,0.1123,3.4,0.1077
0.4,0.15,1.1,0.1161,1.2,0.1047,1,0.1129,3.5,0.1077
0.4,0.1506,1.2,0.1164,1.3,0.105,0.8,0.1131,3.4,0.1077
0.4,0.1509,1.2,0.1166,1.5,0.1052,0.8,0.1131,3.2,0.1079
0.4,0.1512,1.2,0.1168,1.4,0.1052,0.8,0.1131,2.9,0.108
0.4,0.1515,1.2,0.117,1.5,0.1054,0.8,0.1131,2.9,0.1081
0.4,0.1521,1.1,0.1171,1.3,0.1058,0.7,0.1132,2.8,0.1081
0.4,0.1528,1,0.1175,1.2,0.1062,0.6,0.1137,2.6,0.1083
0.4,0.153,0.8,0.1178,1.1,0.1065,0.5,0.1147,2.2,0.1086
0.4,0.153,0.7,0.1179,1.1,0.1067,0.5,0.115,2.2,0.1086
0.4,0.153,0.6,0.1182,1.1,0.1067,0.5,0.115,2.2,0.1086
0.4,0.1529,0.6,0.1185,1.1,0.1067,0.5,0.115,2.2,0.1086
0.4,0.1529,0.5,0.1187,1.3,0.1069,0.5,0.115,2.2,0.1086
0.4,0.1529,0.5,0.1191,1.4,0.1072,0.5,0.1152,2.2,0.1086
0.4,0.1529,0.6,0.1198,1.4,0.1075,0.5,0.1155,2.2,0.1086
0.4,0.1529,0.8,0.1203,1.4,0.1075,0.5,0.1162,2.2,0.1087
0.4,0.1529,0.8,0.1207,1.4,0.1079,0.5,0.1165,2.2,0.1087
0.4,0.1529,0.8,0.1213,1.3,0.1081,0.5,0.117,2.1,0.1087
0.4,0.1529,0.8,0.1213,1.1,0.1085,0.5,0.1171,2.1,0.1087
0.5,0.1529,0.7,0.1219,1.1,0.1088,0.5,0.1173,2.2,0.109
0.5,0.1529,0.6,0.122,1.1,0.109,0.5,0.1173,2.2,0.109
0.5,0.1529,0.5,0.1225,1.2,0.1092,0.5,0.1173,2.2,0.1092
0.5,0.1529,0.5,0.123,1.3,0.1096,0.5,0.1173,2.3,0.1093
0.5,0.1529,0.5,0.1234,1.3,0.1101,0.5,0.1173,2.3,0.1093
0.5,0.1529,0.5,0.1239,1.2,0.1104,0.5,0.1173,2.3,0.1094
0.5,0.1529,0.5,0.1243,1.1,0.1107,0.5,0.1173,2.3,0.1094
0.5,0.1529,0.5,0.1249,1,0.111,0.5,0.1173,2.3,0.1094
0.5,0.1529,0.5,0.1251,1.1,0.1112,0.5,0.1174,2.3,0.1094
0.5,0.1529,0.5,0.1257,1.1,0.1112,0.4,0.1177,2.3,0.1096
0.5,0.1529,0.5,0.126,1.1,0.1112,0.4,0.1179,2.2,0.1098
0.5,0.1529,0.5,0.1266,1.1,0.1112,0.4,0.1179,2.2,0.1098
0.5,0.1529,0.5,0.1272,1.1,0.1113,0.4,0.1179,2.2,0.1098
0.5,0.1529,0.4,0.1278,1.1,0.1114,0.4,0.1179,2.1,0.1099
0.5,0.1529,0.4,0.1283,1.2,0.1117,0.4,0.118,2.1,0.1101
0.5,0.1529,0.4,0.1289,1.3,0.1119,0.5,0.1183,2,0.1102
,,0.4,0.1292,1.1,0.1123,0.6,0.119,2,0.1102
,,0.4,0.1296,1,0.1131,0.6,0.1192,2,0.1102
,,0.4,0.1297,1.1,0.1138,0.7,0.1194,2,0.1102
,,0.4,0.1301,1.1,0.1143,0.8,0.1197,1.8,0.1104
,,0.4,0.1303,0.9,0.115,0.8,0.1201,1.5,0.1107
,,0.4,0.1308,0.9,0.1158,0.8,0.1204,1.4,0.1107
,,0.4,0.1309,1,0.1164,0.8,0.1206,1.3,0.1114
,,0.4,0.1315,0.8,0.1173,0.8,0.1212,1.3,0.1117
,,0.4,0.1318,0.8,0.1176,0.7,0.1217,1.3,0.1119
,,0.4,0.1324,0.8,0.118,0.5,0.1225,1.3,0.112
,,0.5,0.1329,0.8,0.1186,0.5,0.1227,1.2,0.1121
,,0.5,0.1339,0.8,0.1189,0.5,0.1231,1.3,0.1121
,,0.5,0.1342,0.8,0.1189,0.6,0.1233,1.2,0.1121
,,0.5,0.1347,0.7,0.1194,0.6,0.1234,1.1,0.1122
,,0.5,0.135,0.7,0.1201,0.6,0.1237,0.9,0.1128
,,0.5,0.1354,0.7,0.121,0.7,0.1239,0.8,0.1131
,,0.5,0.1358,0.6,0.1219,0.7,0.1239,0.6,0.1137
,,0.5,0.1365,0.6,0.1227,0.7,0.124,0.6,0.1138
,,0.5,0.137,0.6,0.1234,0.7,0.124,0.6,0.114
,,0.5,0.1373,0.5,0.1238,0.7,0.124,0.6,0.114
,,0.5,0.1377,0.5,0.1243,0.7,0.1241,0.6,0.1141
,,0.5,0.1381,0.5,0.1259,0.8,0.1245,0.6,0.1141
,,0.5,0.1388,0.4,0.1276,0.7,0.1248,0.6,0.1141
,,0.5,0.1389,0.4,0.1287,0.7,0.1251,0.6,0.1141
,,0.5,0.139,0.4,0.1291,0.7,0.1254,0.6,0.1143
,,0.5,0.1393,0.4,0.13,0.7,0.1254,0.6,0.1152
,,0.5,0.1396,0.4,0.1303,0.6,0.1257,0.5,0.1157
,,0.5,0.1399,0.4,0.131,0.5,0.126,0.5,0.1158
,,0.5,0.1403,0.4,0.1312,0.5,0.1261,0.4,0.1162
,,0.5,0.141,0.4,0.132,0.5,0.1268,0.4,0.1167
,,0.5,0.141,0.4,0.1323,0.4,0.1269,0.4,0.1167
,,0.5,0.141,0.4,0.1326,0.4,0.1273,0.4,0.1169
,,0.5,0.141,0.5,0.1332,0.4,0.1276,0.4,0.1169
,,0.5,0.141,0.5,0.1341,0.4,0.128,0.4,0.117
,,0.5,0.141,0.5,0.1346,0.4,0.1281,0.4,0.1172
,,0.5,0.141,0.5,0.1349,0.4,0.1284,0.5,0.1173
,,0.5,0.141,0.5,0.1354,0.4,0.1284,0.5,0.1174
,,0.5,0.141,0.5,0.136,0.4,0.1288,0.5,0.1174
,,0.5,0.141,0.5,0.1365,0.4,0.1292,0.5,0.1174
,,0.5,0.141,0.5,0.1371,0.4,0.1296,0.5,0.1174
,,0.5,0.141,0.5,0.1373,0.4,0.1301,0.5,0.1179
,,0.5,0.141,0.5,0.1377,0.4,0.1307,0.5,0.1184
,,0.5,0.141,0.5,0.1381,0.4,0.1307,0.5,0.1187
,,0.5,0.141,0.5,0.1387,0.4,0.1315,0.5,0.1189
,,,,0.5,0.1397,0.4,0.1319,0.5,0.1189
,,,,0.5,0.1404,0.5,0.1323,0.6,0.1193
,,,,0.5,0.1406,0.5,0.1326,0.6,0.1194
,,,,0.5,0.1406,0.5,0.1326,0.6,0.12
,,,,0.5,0.1407,0.5,0.1326,0.6,0.1202
,,,,0.5,0.1407,0.5,0.1331,0.6,0.1203
,,,,0.5,0.1407,0.5,0.1333,0.6,0.1204
,,,,0.5,0.1406,0.5,0.1337,0.6,0.121
,,,,0.5,0.1406,0.5,0.1342,0.6,0.1211
,,,,0.5,0.1406,0.5,0.1346,0.6,0.1216
,,,,0.5,0.1406,0.5,0.1348,0.6,0.1217
,,,,0.5,0.1406,0.5,0.1353,0.7,0.1223
,,,,0.5,0.1406,0.5,0.1353,0.7,0.1224
,,,,0.5,0.1406,0.5,0.1354,0.7,0.1228
,,,,0.5,0.1406,0.5,0.1354,0.6,0.1232
,,,,0.5,0.1406,0.4,0.1357,0.6,0.1232
,,,,0.5,0.1406,0.4,0.1358,0.6,0.1233
,,,,0.5,0.1406,0.4,0.136,0.6,0.1237
,,,,0.5,0.1406,0.4,0.1363,0.6,0.1238
,,,,0.5,0.1406,0.5,0.1366,0.6,0.1238
,,,,0.5,0.1406,0.5,0.1369,0.6,0.1239
,,,,,,0.5,0.1369,0.6,0.1239
,,,,,,0.5,0.137,0.6,0.1241
,,,,,,0.5,0.1371,0.6,0.1249
,,,,,,0.5,0.1372,0.6,0.1249
,,,,,,0.5,0.1377,0.6,0.125
,,,,,,0.5,0.1379,0.6,0.125
,,,,,,0.5,0.1382,0.6,0.125
,,,,,,0.5,0.139,0.6,0.1256
,,,,,,0.4,0.1396,0.5,0.1257
,,,,,,0.4,0.1399,0.5,0.1259
,,,,,,0.4,0.1404,0.5,0.1267
,,,,,,0.4,0.1407,0.5,0.1267
,,,,,,0.4,0.1408,0.5,0.1271
,,,,,,0.4,0.1408,0.5,0.1272
,,,,,,0.4,0.1408,0.5,0.1272
,,,,,,0.4,0.1412,0.5,0.1278
,,,,,,0.4,0.1417,0.4,0.1282
,,,,,,0.4,0.142,0.4,0.1282
,,,,,,0.4,0.1425,0.4,0.1283
,,,,,,0.4,0.1429,0.4,0.1286
,,,,,,0.4,0.1432,0.4,0.129
,,,,,,0.4,0.1433,0.4,0.1292
,,,,,,0.4,0.1434,0.4,0.1298
,,,,,,0.4,0.1434,0.4,0.1302
,,,,,,0.4,0.1434,0.4,0.1308
,,,,,,0.4,0.1434,0.4,0.1315
,,,,,,0.4,0.1434,0.4,0.1321
,,,,,,0.4,0.1434,0.5,0.1327
,,,,,,0.4,0.1434,0.5,0.1334
,,,,,,0.4,0.1434,0.5,0.1335
,,,,,,0.4,0.1434,0.5,0.1339
,,,,,,0.5,0.1434,0.5,0.1343
,,,,,,0.5,0.1434,0.5,0.1347
,,,,,,0.5,0.1434,0.5,0.135
,,,,,,0.5,0.1434,0.5,0.1359
,,,,,,0.5,0.1434,0.5,0.1362
,,,,,,0.5,0.1434,0.5,0.1369
,,,,,,0.5,0.1434,0.5,0.1372
,,,,,,0.5,0.1434,0.5,0.1378
,,,,,,0.5,0.1434,0.5,0.1381
,,,,,,,,0.5,0.1387
,,,,,,,,0.5,0.1395
,,,,,,,,0.4,0.1397
,,,,,,,,0.4,0.14
,,,,,,,,0.4,0.1406
,,,,,,,,0.4,0.1413
,,,,,,,,0.4,0.1422
,,,,,,,,0.4,0.143
,,,,,,,,0.4,0.1437
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1441
,,,,,,,,0.4,0.1442
,,,,,,,,0.4,0.1443
,,,,,,,,0.4,0.1443
,,,,,,,,0.4,0.1444
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.4,0.1445
,,,,,,,,0.5,0.1445
,,,,,,,,0.5,0.1445
,,,,,,,,0.5,0.1445
